ID_BB_UNIQUE,U3_COMPANY_NUMBER,Company_name,ticker,INDUSTRY_SECTOR_NUM,INDUSTRY_SECTOR,INDUSTRY_GROUP_NUM,INDUSTRY_GROUP,INDUSTRY_SUBGROUP_NUM,INDUSTRY_SUBGROUP
EQ0022150200001000,73453,Boyasan Tekstil Sanayi VE Ticaret,BYSAN TI,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0022151000002000,14329,Guangdong Highsun Meida New Materials Co Ltd,000782 CH,18,Materials,1810,Materials,181010,Chemicals
EQ0022182800001000,83954,Ruche Meridional,RUCH FP,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022189100001000,73532,Rasamny Younis Motor Co SAL,RYM LB,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022309700002000,14386,Zhongbai Holdings Group Co Ltd,000759 CH,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0022320900002000,14474,AVIC Xi'an Aircraft Industry Group Co Ltd,000768 CH,17,Industrials,1710,Industrial Products,171011,Aerospace & Defense
EQ0022322900002000,14491,Shenzhen Huakong SEG Co Ltd,000068 CH,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0022323000001000,14492,FKS Food Sejahtera Tbk PT,AISA IJ,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0022323800001000,14498,Sa Sa International Holdings Ltd,178 HK,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0022331700001000,14553,Amata Corp PCL,AMATA TB,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0022331900001000,14555,SKC Co Ltd,011790 KS,18,Materials,1810,Materials,181010,Chemicals
EQ0022339200001000,14609,Madras Fertilizers Ltd,MDF IN,18,Materials,1810,Materials,181010,Chemicals
EQ0022341500002000,14618,Sinolink Securities Co Ltd,600109 CH,14,Financials,1410,Banking,141010,Banking
EQ0022348100001000,57620,BRR Capital Modaraba,BRRC PA,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022355500001000,57679,First Elite Capital Modaraba,FECM PA,14,Financials,1411,Financial Services,141110,Asset Management
EQ0022366100001000,14737,Cravatex Ltd,CRAV IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111014,Leisure Products
EQ0022372000001000,14793,Salzer Electronics Ltd,SZE IN,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0022372200001000,14795,ORG Informatics Ltd,SRE IN,19,Technology,1911,Software & Tech Services,191110,Software
EQ0022379600001000,14867,Century Extrusions Ltd,CEXT IN,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0022380200001000,57691,Burewala Textile Mills Ltd,BTM PA,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022397600001000,57855,Sunshine Cotton Mills Ltd,SUCM PA,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0022485200001000,73574,National Chlorine,NATC JR,18,Materials,1810,Materials,181010,Chemicals
EQ0022505100001000,42742,Domain Energy Corp,764140Q US,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0022519300001000,42754,Capital Title Group Inc,2735222Q US,14,Financials,1410,Banking,141010,Banking
EQ0022526900001000,42762,Lakeland Bancorp Inc,LBAI US,14,Financials,1410,Banking,141010,Banking
EQ0016984500001000,9756,TXCD Bhd,TXCD MK,11,Consumer Discretionary,1110,Consumer Discretionary Products,111012,Home Construction
EQ0016989900001000,9804,Suiwah Corp BHD,SW MK,12,Consumer Staples,1211,Retail & Wholesale - Staples,121111,Retail - Consumer Staples
EQ0016993900001000,9839,Garvee Granite Ltd,GVG IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0016994800001000,9848,Prestar Resources Bhd,PRST MK,18,Materials,1810,Materials,181014,Steel
EQ0017000000001000,38404,Vista Technologies Inc,VTAT US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017005000001000,38428,NVE Corp,NVEC US,19,Technology,1910,Tech Hardware & Semiconductors,191011,Semiconductors
EQ0017008800001000,9903,Rishi Laser Ltd,RLL IN,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0017015000001000,9931,Stylam Industries Ltd,SYIL IN,18,Materials,1810,Materials,181011,Construction Materials
EQ0017015100001000,9932,Gujarat Optical Communication Ltd,GOC IN,17,NULL,NULL,NULL,NULL,NULL
EQ0017017400001000,38472,American Healthchoice Inc,AMHI US,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0017022300001000,38503,Resource Recovery International Corp,RRIC US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017024400001000,38519,On Technology Corp,493056Q US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0017032500001000,38541,Interaxx Technologies Inc,INAXQ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017045800001000,38563,Chadmoore Wireless Group Inc,MOORZ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017049400001000,51956,Suprex Energy Corp,4109614Q CN,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0017056200002000,51969,Arbec Forest Products Inc,ABR/SV/A CN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0017058000001000,38620,BNCCORP Inc,BNCC US,14,Financials,1410,Banking,141010,Banking
EQ0017064200001000,38647,First Investors Financial Services,FIFS US,14,Financials,1410,Banking,141010,Banking
EQ0017066800001000,38652,Comm Bancorp Inc,CCBP US,14,Financials,1410,Banking,141010,Banking
EQ0017071400001000,125974,Jiffy Lube International Inc,JLUB US,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0017079100001000,80558,Moorepay Group PLC,MPY LN,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0017085200001000,38726,SpeedFam-IPEC Inc,SFAM US,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0017093500001000,80567,Abraham DE Gruchy Co Ltd,DGA LN,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0017097900001000,38794,CEC Properties Inc,CECI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017098100001000,80570,Preston North End PLC,PNE LN,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0017115500001000,38873,WFS Financial Inc,WFSI US,14,Financials,1410,Banking,141010,Banking
EQ0017121500001000,38894,Imperial Capital Bancorp Inc,IMPCQ US,14,Financials,1410,Banking,141010,Banking
EQ0017131100001000,38942,Portland General Electric Co,POR US,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0017134000001000,38948,Pyramid Breweries Inc,PMID US,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0017135000001000,38951,Raytel Medical Corp,RTEL US,16,Health Care,1610,Health Care,161011,Health Care Facilities & Svcs
EQ0017137700001000,38972,Intimate Brands Inc,387086Q US,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0022527400001000,52984,PNI Digital Media Inc,PN CN,19,Technology,1911,Software & Tech Services,191110,Software
EQ0022532200001000,52990,Technilab Pharma Inc,8223628Q CN,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0022550400001000,42806,Soil Biogenics Ltd,SOBGF US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022550800001000,42809,Epixtar Corp,EPXR US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022552500001000,42816,Stratesec Inc,SFTC US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0022570000001000,42892,Diamond Bancshares Inc,DMNB US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022570400001000,42894,Hall Kinion & Associates Inc,HAKI US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0022572800001000,42906,MyTurn.com Inc,MYTNQ US,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0022577100002000,53046,Railink Ltd,RLK CN,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0022581400001000,42945,Community First Banking Co/GA,215254Q US,14,Financials,1410,Banking,141010,Banking
EQ0022583800001000,42962,Aquamatrix Inc,AQMT US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022585100001000,42970,BBMF Corp,BBMF US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022588700001000,42988,Peoples State Bank of Groveland,206955Q US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0022589100001000,42991,Innovative Valve Technologies Inc,IVTC US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0022595700001000,43028,USWeb Corp,USWB US,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0022753600002000,14929,Xining Special Steel Co Ltd,600117 CH,18,Materials,1810,Materials,181014,Steel
EQ0022754600001000,85476,Ekranas AB,EKR1L LH,19,Technology,1910,Tech Hardware & Semiconductors,191010,Technology Hardware
EQ0022760400001000,14939,Makindo Tbk PT,MKDO IJ,14,Financials,1410,Banking,141010,Banking
EQ0022769900001000,14965,SK Inc,034730 KS,13,Energy,1310,Oil & Gas,131010,Oil & Gas Producers
EQ0022799700001000,43054,Pacific Community Banking Group,690466Q US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0023103500001000,73615,GCB Bank Plc,GCB GN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0023164600001000,73627,Credito Artigiano SpA,CRA IM,14,Financials,1410,Banking,141010,Banking
EQ0023395100001000,73644,Bodegas Riojanas SA,RIO SM,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0023964200001000,73665,Dodoni Portfolio Investments PLC,DOD CY,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0023978400001000,82672,UCC Groep NV,UCC NA,19,Technology,1911,Software & Tech Services,191111,Technology Services
EQ0023983200001000,73708,Jelsa dd,JLSA CZ,NULL,NULL,NULL,NULL,NULL,NULL
EQ0023983400001000,85493,Karlovacka Pivovara dd,KAPIRA CZ,12,Consumer Staples,1210,Consumer Staple Products,121011,Beverages
EQ0023990700001000,83969,Mermet Industries,MRMT FP,11,Consumer Discretionary,1110,Consumer Discretionary Products,111012,Home Construction
EQ0023991000001000,85504,Certificat Etoile SA,CEET LX,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0030053300001000,15009,Kitagawa Seiki Co Ltd,6327 JP,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0030081300002000,91486,SueloPetrol,SPT/B VC,13,Energy,1310,Oil & Gas,131011,Oil & Gas Services & Equip
EQ0030200500001000,43194,Convenience Store Specialties Inc,CVSP US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0030208800001000,43217,Benchmark Energy Corp,BMRK US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0030211400001000,43229,AmNet Mortgage Inc,828568Q US,14,Financials,1410,Banking,141010,Banking
EQ0017943900001000,40083,Amerinac Holding Corp,PAOS US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017946400001000,52285,Predictiv AI Inc,PAI/H CN,19,Technology,1911,Software & Tech Services,191110,Software
EQ0017947500001000,40101,CallNOW.com Inc,CALN US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017960800001000,40160,CBP Carbon Industries Inc,CBPJ US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017969000001000,52330,Smartor Products Inc,SPU CN,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0017970200001000,40205,Atec Inc,ATCN US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017973000001000,40219,Highlands Insurance Group Inc,HIGPQ US,14,Financials,1412,Insurance,141210,Insurance
EQ0017975100001000,40232,Vertro Inc,VTRO US,10,Communications,1010,Media,101010,Advertising & Marketing
EQ0017980100001000,40263,US Satellite Broadcasting Co,USSB US,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0017985000001000,52356,Gold Bull Resources Corp,GBRC CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0017994700001000,40340,Gensym Corp,GNSM US,19,Technology,1911,Software & Tech Services,191110,Software
EQ0017999200001000,80661,IOC International PLC,IOC LN,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0018011600001000,129480,Bergbahn Lauterbrunnen-Muerren AG,LAM SW,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0018013400001000,78758,Chips OYJ,CHIBV FH,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0018013900001000,71500,Altamir,LTA FP,14,Financials,1411,Financial Services,141110,Asset Management
EQ0018018200001000,71512,Turvatiimi OYJ,TUT1V FH,17,Industrials,1711,Industrial Services,171111,Commercial Support Services
EQ0018018900001000,71515,Elviemek Land Development - Logistics Parks - Energy - Recycling SA,ELBIO GA,20,Utilities,2010,Utilities,201010,Electric Utilities
EQ0018020400001000,11431,Vishvahirti Investment Ltd,VSH IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018020600001000,11433,Vivek Commercial Ltd,VVCM IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018027300001000,71522,Participations IND & Miniere,MLHOP FP,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0018027800001000,83682,SA Immobiliere du Casino,SAIM FP,15,Real Estate,1510,Real Estate,151012,Real Estate Services
EQ0018034300001000,71542,Efremico Holdings Public Ltd,EFR CY,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0018035800001000,71550,Cyprus Airways Public Ltd,CAIR CY,17,Industrials,1711,Industrial Services,171112,Transportation & Logistics
EQ0018037300001000,71563,Philoktimatiki Public Ltd,PES CY,15,Real Estate,1510,Real Estate,151010,Real Estate Owners & Developers
EQ0018039700001000,11479,Vishva Electronics Ltd,VE IN,11,NULL,NULL,NULL,NULL,NULL
EQ0018044700001000,71569,Progado-Soc Produtora DE RAC,PRG PL,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018048600001000,11536,Pioneer Embroideries Ltd,PNE IN,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0018049600001000,11546,Sharadha Terry Products Ltd,SRTP IN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018051800001000,71582,Cie des Tramways de Rouen SA,MLTRA FP,14,Financials,1411,Financial Services,141110,Asset Management
EQ0018052200001000,83701,Novatec SA,78520Q FP,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0018061500001000,85359,Zlaty Uzavreny PF Kanto,ZLKV CP,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018064200002000,129487,Spar & Leihkasse Muensingen AG,SLMN SW,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018095500001000,71628,Akin Tekstil AS,ATEKS TI,11,Consumer Discretionary,1110,Consumer Discretionary Products,111010,Apparel & Textile Products
EQ0018147400001000,11676,Linear Industries Ltd,LIL IN,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0018150700001000,40396,COM VU Corp,CMVU US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018151500001000,40398,Compusonics Video Corp,CPVD US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018153700001000,52398,Steppe Gold Resources Ltd,1497Q CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018173700001000,40479,Voxcorp Inc,VOXR US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018177800001000,40500,Horn Silver Mines Inc,HRNS US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018186200001000,40537,Leadville Silver & Gold Inc,LSGI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018194700001000,52438,Northern Canada Mines Ltd,378115Q CN,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018196200001000,40589,OT Mining Corp,OTMN US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018199300001000,40604,Pekin Life Insurance Co,PKIN US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018201300001000,40615,SeaEscape Entertainment Inc,SEPI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018202200001000,52448,Metalcorp Ltd,MTC CN,18,Materials,1810,Materials,181015,Metals & Mining
EQ0018211400001000,40654,Alternative Green Technologies Inc,AGTI US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0018213800001000,40666,Alteva Inc,ALTV US,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0018217600001000,88639,MLT Ltd,MLET IT,18,Materials,1810,Materials,181013,"Forestry, Paper & Wood Products"
EQ0018223200001000,71712,Ophir Optronics Ltd,OPIR IT,19,Technology,1910,Tech Hardware & Semiconductors,191011,Semiconductors
EQ0018228500001000,71740,Hachsharat Hayishuv Hotels,HAHO IT,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0018235100001000,71778,Nextage Therapeutics Ltd,NXTG IT,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0018239800001000,71797,Computer Direct Group Ltd,CMDR IT,19,Technology,1911,Software & Tech Services,191110,Software
EQ0018240700001000,88739,Third Millennium Tourism & Recreation Ltd,MLUM IT,11,Consumer Discretionary,1111,Consumer Discretionary Services,111111,Leisure Facilities & Services
EQ0018243300001000,71814,Hason,HASN IT,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111211,Retail - Discretionary
EQ0018245900001000,88758,Rassco Rural & Suburban Settlement,RSCO IT,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0018259200001000,71892,Getter Group Ltd,GTR IT,11,Consumer Discretionary,1112,Retail & Whsle - Discretionary,111210,Wholesale - Discretionary
EQ0018265000001000,11792,Dhanlaxmi Cotex Ltd,DHCO IN,14,Financials,1410,Banking,141010,Banking
EQ0018269500001000,26709,Microenergy India Ltd,MCE IN,17,Industrials,1710,Industrial Products,171012,Electrical Equipment
EQ0018273000001000,11847,RAJ Prakash Chemicals Ltd,RAJ IN,18,NULL,NULL,NULL,NULL,NULL
EQ0018275000001000,11864,Datiware Maritime Infra Ltd,DATIWARE IN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0018277200001000,11881,Stellant Securities India Ltd,SELD IN,10,Communications,1010,Media,101013,Publishing & Broadcasting
EQ0018279500001000,11901,Sree Chem Resins Ltd,SRCR IN,18,Materials,1810,Materials,181010,Chemicals
EQ0018279900001000,11905,SRI Vasavi Industries Ltd,SVSI IN,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0018284900002000,52472,Airgen Corp,AIR/A CN,13,Energy,1310,Oil & Gas,131011,Oil & Gas Services & Equip
EQ0018287400001000,71924,Kuwait Insurance Co SAK,KINS KK,14,Financials,1412,Insurance,141210,Insurance
EQ0018288600001000,71935,Kuwait Cement Co KSC,KCEM KK,18,Materials,1810,Materials,181011,Construction Materials
EQ0019738800002000,91232,Cia Riograndense Telecomunicaoes,CRGT5 BZ,10,Communications,1011,Telecommunications,101110,Telecommunications
EQ0019739400001000,41779,Healthcare Investors Of Amer,HCIV US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0019739700001000,72646,Kier Group PLC,KIE LN,17,Industrials,1711,Industrial Services,171113,Engineering & Construction
EQ0019845600001000,41793,Aluminum Laminating & Insul,AMLA US,NULL,NULL,NULL,NULL,NULL,NULL
EQ0019847000001000,13733,Nexxoft Infotel Ltd,NXI IN,19,Technology,1911,Software & Tech Services,191110,Software
EQ0019848400001000,83772,Societe de Developpement Regional du Sud-Ouest SA,TSDR FP,14,Financials,1411,Financial Services,141111,Specialty Finance
EQ0019864600001000,13791,Akar Laminators Ltd,AKAR IN,18,Materials,1810,Materials,181012,Containers & Packaging
EQ0019864700001000,13792,Alpha Drug India Ltd,ALPH IN,16,Health Care,1610,Health Care,161010,Biotech & Pharma
EQ0019869100001000,83777,Ucem SA,UCEM SM,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0019871400001000,13840,Brite Automotive & Plastics,BRAP IN,17,Industrials,1710,Industrial Products,171015,Industrial Intermediate Prod
EQ0019878100001000,13902,Mahindra EPC Irrigation Ltd,MAHEPC IN,17,Industrials,1710,Industrial Products,171013,Machinery
EQ0019879100001000,13911,Investment & Precision Castings Ltd,IPC IN,18,Materials,1810,Materials,181015,Metals & Mining
EQ0019880400001000,13922,Navcom Industries Ltd,NOP IN,12,Consumer Staples,1210,Consumer Staple Products,121010,Food
EQ0019885000001000,13965,Nufab Industries Ltd,NUF IN,11,NULL,NULL,NULL,NULL,NULL
EQ0019890600001000,14019,Trans India Glass Ltd,TDL IN,17,NULL,NULL,NULL,NULL,NULL
